# Planetary System with Ringed Giant
149990262337.37027,117277931.82410917,512413.0328921074,-53069.11819152169,25424.94021758359,0,3.6695008895169855e+19
150011313487.48727,116487051.84230278,1217402.2264641845,-53148.49832342779,34993.20654108713,0,4.412605380360492e+19
149953215475.4996,136183502.88263413,-1091678.0053556263,-45529.03524626335,14190.244017194374,0,1.4470696400623729e+18
150119654551.9476,81330934.25225805,113342.79391303955,-26998.31302076666,69551.38141413666,0,8.280002206197085e+19
149953111654.89642,-88368074.66873284,1194743.460726967,51020.09010909764,2759.9023865646304,0,7.215130525404261e+19
150021524705.10254,-78779101.37051134,-1821090.572728877,61663.88668866924,46679.64209395722,0,2.1473223734591324e+18
149870405514.03748,15489597.932265818,-730448.1102147613,-6001.059549690756,-20376.857580218417,0,2.781477471787954e+18
149920795567.75516,86778458.26867677,-1010774.4433585373,-39364.05119024117,-6097.052341562576,0,1.7435703658148518e+18
150110381487.28152,-54238206.12686615,-1429015.0676667497,22972.233168417944,76582.65172309759,0,4.74990330758128e+18
150079737881.73712,95768969.85026887,-596544.502312592,-39768.36633571527,62942.70997911635,0,4.135168184516762e+19
149996388714.02625,-106689293.87961313,103470.77553053995,55879.751902693,27939.850663264675,0,6.676745342312449e+18
150090280953.4597,31416727.193450663,-121884.95814810635,-19418.80552753751,85634.32417458449,0,1.2659432111267394e+19
150053995907.89127,-122898849.71373649,1902745.4360701707,45648.3705770298,49887.02586851916,0,6.993595404656632e+18
149916380728.91376,24450917.1424584,722625.4987414553,-17370.02346756911,-29572.141098883465,0,1.509088132748874e+18
149996074646.05048,-116946068.44358733,247456.11641855704,53373.819962090376,28039.78420064781,0,5.597293948932444e+18
150096714970.393,-69720942.24456559,-239462.0631990099,30938.24359342443,72747.98268801872,0,3.823472332022479e+18
150027930170.04404,-121078737.18771595,-728165.4374043213,50497.16595449725,41479.875832939884,0,3.5861738262348706e+19
149922790699.70853,-78156713.29540835,-1693453.4198605213,39208.52483498054,-8901.936969577528,0,1.287667583134839e+18
150130305587.37317,-55408527.571193986,916696.387968104,18996.971005510586,74506.94409147001,0,1.5328226119913736e+18
150054056003.5788,118245430.74775054,14407.543054925998,-46076.49919148191,50895.21595556779,0,3.3544121787427254e+19
150048271429.06558,-71794106.62736845,-506416.99306518806,51541.07757347989,64485.42184913489,0,2.159088720140372e+19
149952129033.3521,89080891.89579892,-1511410.3728746264,-50601.11911124929,2638.889543196128,0,8.210785351503243e+19
149891578544.46063,70152307.52423172,-690276.4471629438,-27615.31528003884,-12848.585240256722,0,7.104802113125872e+19
149931598838.87433,74216466.27839865,684250.1467025777,-42282.408210781185,-9138.024522840049,0,2.4953748689299814e+18
150028891509.81396,73898477.72515672,930676.5422100091,-60400.44140099135,53445.59160094691,0,2.263573878221277e+18
150039160672.1685,84263166.4596255,-934720.9836576683,-54346.6354030926,55088.49307996336,0,5.240061710089088e+18
150067554963.07196,79915953.95977436,-1469532.91194116,-43127.455902521164,66288.02514384825,0,5.657398830907766e+18
150026911477.5705,124719250.22400954,866644.1740386167,-49991.7318208856,40618.342095404645,0,1.0312738946424125e+18
149910677466.12173,-41067825.438188255,25857.833724575114,24338.030789601424,-23103.921528520226,0,1.174144407102824e+18
150099686218.95364,-98505871.24296698,753254.2015251234,34298.99916732402,64541.290779935196,0,8.222032984446165e+19
149923301030.01385,-76998273.25520605,-75427.61626388061,39259.15922851287,-9275.249808618228,0,2.9506581345763835e+18
150013185724.98068,-108510564.87417437,296745.886868313,54850.09813891996,36496.445338586884,0,4.077090499015279e+18
150072565726.96964,11677483.192329971,-217308.7357188541,-10705.630146300133,96357.78194391738,0,3.058514019958358e+19
149979897096.93707,-127885657.49492526,-281908.8488480947,50156.38096206982,21947.00366397705,0,7.134778769817805e+19
149982758003.14264,71947222.70085865,-433792.29793678183,-65311.820702790166,14179.466399766608,0,2.031838758632437e+19
150072494367.86432,25072018.21476198,-688045.6039928382,-21558.596080013507,92166.8036061926,0,2.4686363148715147e+19
150056020808.984,89730456.61904125,-209931.12376286913,-47644.03100660255,59576.5790513089,0,4.0340855129784376e+18
149877243023.54962,-168308.29673444014,104617.12188073501,71.48641238135747,-22307.872147791033,0,9.00780102099148e+19
149952863737.02307,93096367.69538,-27237.066180212358,-50452.97182665368,4286.111891180844,0,1.6508322244287902e+19
150032244307.13138,125265936.71136174,985757.5585370336,-49189.74352859791,42493.07920552653,0,1.2315389622561241e+19
150057468127.19058,90277019.3686655,-526598.6724077307,-47107.397809954826,59818.712755469634,0,3.1699134164177024e+18
149929004361.03983,82766471.37538478,-1640335.19509805,-41989.19726726783,-6186.299309836806,0,3.2049655773286687e+19
150070023700.60504,-34624123.90044103,-412425.5486165417,28970.405394900943,88420.94459945468,0,1.65282693269801e+18
150076071435.87567,-88698344.83600996,71444.70887101277,40565.07281368037,64621.61822688911,0,1.5571678277141888e+18
150069186996.6627,-77068837.9907008,-63754.426357941746,42240.08445716771,67751.48831376321,0,8.552144874311697e+18
150018302563.2546,131520160.15642507,1546000.0569137076,-49652.84094320048,36741.075028499574,0,2.977478152010049e+18
149988401218.4213,132570461.0453956,-1306757.1482441074,-49886.2274175412,25466.685204700752,0,2.2847913951963066e+19
149956110705.57578,-64858228.69693019,-622065.3219646339,54063.6869785327,-6753.369333886778,0,3.067169519595083e+19
150073343417.06448,81476857.90582366,633560.9590738427,-41006.73234079569,66744.53195909096,0,4.953270391395436e+18
150115692247.80188,-53359118.09990509,-2385789.7241289057,21434.810831495302,76305.86179410819,0,3.038659689968877e+19
150111226343.38312,-29533795.382393923,1124898.6228804528,13819.86970498633,81877.90138903711,0,2.2384898995625654e+18
149894838049.99014,77831024.3943272,468816.74341714545,-30045.227966645,-10764.523015892195,0,2.2866654970917642e+18
150032018144.6054,132528271.50121479,23803.087076777658,-48090.141340048176,41449.632766547365,0,1.2199795309839567e+19
150039665055.4707,-141810964.67162818,649828.6560980036,45845.65042864757,42654.50280037664,0,8.619650230851018e+18
150079215243.68716,51440622.325753056,1104670.0458644656,-32372.5489780368,79682.94289584005,0,1.3934822721112899e+18
150015736112.41306,-69889841.47291045,-607434.8366497537,66584.52057129372,44823.203273125284,0,1.9217089108379365e+19
149913480145.27267,91285581.57626139,-13095.146512747604,-37386.178907528585,-5603.063185890311,0,2.94738233117314e+18
149945391026.40042,-100910301.24178097,1106520.8017427376,47430.42369141679,4163.688534792822,0,3.4213221526480744e+19
149925073624.3448,-30411943.495937236,-221339.7953278267,24160.51034085516,-29693.3196139951,0,6.761995948800441e+19
150074814066.55826,-74680884.2173748,-1644325.7173428817,39694.44798697358,69596.54064878034,0,5.89208812730796e+18
150063174445.99258,50665089.44105251,194821.90350379338,-40162.43262787795,79909.95642270923,0,1.7870809003187964e+19
150051334587.51862,122980945.95205894,243612.99544674464,-46179.75998259342,49107.61421842702,0,1.9594674049291715e+19
149996875772.44775,87047363.54576066,1195313.1496158286,-61857.26848313535,27611.17669410434,0,7.995532803545655e+19
149917530514.97006,-100102576.8802214,637387.1498508006,39149.831597556076,-2422.276323567381,0,7.472560275370856e+18
149963287544.17587,-80998229.89177804,1045892.68971275,55794.58807181319,4542.400828292364,0,3.191419819227202e+19
149902224390.5259,113609057.13251059,1004802.1124321856,-35763.55929473285,-947.9662058957583,0,2.088521065538574e+18
150119919683.6555,82995300.01346904,-996044.9007730561,-27222.739043827085,69165.36520324355,0,1.082392526291653e+19
150008363522.2821,-144489560.48464027,-1797104.3166618454,47938.024800567684,32606.111124669736,0,1.6368511687570767e+18
150137964711.09726,44953871.038201414,-1023282.9750395776,-14857.193921033007,75428.45494222369,0,1.9696782933350758e+18
150051242315.8974,-112578888.22123006,1184126.4951318686,47274.93151716154,51349.34306877614,0,8.289800494584843e+18
150088641232.12872,35703426.57793802,-314745.6936462169,-22078.686826212142,84646.2663911594,0,7.473599389334064e+19
149903545781.5132,83281188.57061252,-49087.09716877341,-33443.51022893783,-8902.145199805997,0,3.5555620135686354e+18
150038553819.92917,77946498.51801127,-438434.2879236009,-55527.05733429548,57296.041595479015,0,1.7169616193449994e+19
149899077892.50583,-8845516.9801643,217044.6913034763,5011.168372288568,-27343.158382407277,0,1.9198403780977996e+19
150019146630.2996,105038011.68107894,-1457630.5282089333,-55000.646431537476,39856.97918982762,0,3.6095286483136336e+19
150087377314.471,-49200417.73906071,-305210.1950061823,28304.446898720817,80098.48962827657,0,4.882220451703849e+19
150003726723.51514,132503601.36393376,-1175509.923758194,-50155.25769811384,31241.942699655636,0,4.998156848558246e+19
149893528612.5583,90504960.19673698,51330.58292075465,-31650.35076405225,-7402.642068676123,0,4.411543922600739e+18
150143201719.16342,-3921694.91028235,898124.5218625697,1321.2808100794825,78078.2191088144,0,2.6127553577515856e+19
149902643852.8504,-31688600.860488415,-447515.17545203486,17670.376053582728,-24456.979526872816,0,3.320739197030948e+18
149946544007.70474,133239687.36740197,177907.14631322486,-44746.320276443126,11879.00262543033,0,4.374868279428192e+19
150051996535.27637,55343427.168272465,111498.51734358005,-48313.41498418683,75222.96631119717,0,2.530583258438367e+19
149956532462.6383,-106956802.62452243,-795802.940694535,49807.368005211836,9589.452773058441,0,5.501956062124788e+18
149879619503.7084,74649886.36422451,-584774.8962233415,-25580.130078505237,-11419.244978200968,0,2.526113706877806e+19
150035088276.2073,112730931.69820388,2495273.164777584,-50762.93563011769,45631.61558977478,0,5.402231615076012e+19
149925951256.7431,51667490.328072116,559177.0603939549,-34787.82682144723,-20025.866685843303,0,2.1137754728695224e+18
-124155041139.70717,-273103507409.91522,8565872058.980534,19202.74236929951,-8729.720432616537,0,3.599838396394588e+26
75834002620.39218,392745724415.3911,-6612884831.162518,-17936.56759395475,3463.313867886124,0,1.382125610274963e+26
